"date","file_tag","sample","nuc_id","nuc","transition_id","median_intensity","cv"
"20181217","sample16","sample25","nuc17","dADP","t2",47,"91.7%"
"20181217","sample16","sample25","nuc17","dADP","t12",266,"31.8%"
"20181217","sample16","sample25","nuc18","ADP","t1",39735,"7.2%"
"20181217","sample16","sample25","nuc18","ADP","t2",31062,"7.8%"
"20181217","sample16","sample25","nuc18","ADP","t12",71126,"7.1%"
"20181217","sample16","sample25","nuc19","dGDP","t1",31575,"7.9%"
"20181217","sample16","sample25","nuc19","dGDP","t2",534,"21.4%"
"20181217","sample16","sample25","nuc19","dGDP","t12",32227,"7.8%"
"20181217","sample16","sample25","nuc20","GDP","t1",5616,"9.6%"
"20181217","sample16","sample25","nuc20","GDP","t2",7763,"7.9%"
"20181217","sample16","sample25","nuc20","GDP","t12",13506,"7.2%"
"20181217","sample16","sample25","nuc21","dCTP","t1",48,"92.4%"
"20181217","sample16","sample25","nuc21","dCTP","t2",40,"112%"
"20181217","sample16","sample25","nuc21","dCTP","t12",104,"61.1%"
"20181217","sample16","sample25","nuc22","dTTP","t1",205,"37.1%"
"20181217","sample16","sample25","nuc22","dTTP","t2",88,"53.3%"
"20181217","sample16","sample25","nuc22","dTTP","t12",305,"25.3%"
"20181217","sample16","sample25","nuc23","CTP","t1",3211,"11.5%"
"20181217","sample16","sample25","nuc23","CTP","t2",2731,"14%"
"20181217","sample16","sample25","nuc23","CTP","t12",6010,"10.6%"
"20181217","sample16","sample25","nuc24","UTP","t1",9763,"8.5%"
"20181217","sample16","sample25","nuc24","UTP","t2",2887,"12.7%"
"20181217","sample16","sample25","nuc24","UTP","t12",12734,"8.2%"
"20181217","sample16","sample25","nuc25","dATP","t1",227,"36%"
"20181217","sample16","sample25","nuc25","dATP","t2",88,"61.2%"
"20181217","sample16","sample25","nuc25","dATP","t12",307,"32.2%"
"20181217","sample16","sample25","nuc26","ATP","t1",68700,"6.6%"
"20181217","sample16","sample25","nuc26","ATP","t2",67180,"6.2%"
"20181217","sample16","sample25","nuc26","ATP","t12",135719,"6.2%"
"20181217","sample16","sample25","nuc27","dGTP","t1",58333,"6.6%"
"20181217","sample16","sample25","nuc27","dGTP","t2",4167,"10.5%"
"20181217","sample16","sample25","nuc27","dGTP","t12",62203,"6.7%"
"20181217","sample16","sample25","nuc28","GTP","t1",204,"36.7%"
"20181217","sample16","sample25","nuc28","GTP","t2",70,"84.6%"
"20181217","sample16","sample25","nuc28","GTP","t12",294,"33.6%"
"20181217","sample16","sample25","nuc29","UDP-Glc","t1",197,"38.7%"
"20181217","sample16","sample25","nuc29","UDP-Glc","t2",2030,"13.4%"
"20181217","sample16","sample25","nuc29","UDP-Glc","t12",2228,"13.3%"
"20181217","sample16","sample25","nuc30","GDP-Man","t1",126,"44.1%"
"20181217","sample16","sample25","nuc30","GDP-Man","t2",51,"88.2%"
"20181217","sample16","sample25","nuc30","GDP-Man","t12",183,"37%"
"20181217","sample16","sample25","nuc31","UDP-GNAc","t1",1110,"17.8%"
"20181217","sample16","sample25","nuc31","UDP-GNAc","t2",2243,"15%"
"20181217","sample16","sample25","nuc31","UDP-GNAc","t12",3422,"11.9%"
"20181217","sample16","sample25","nuc32","NAD+","t1",356,"30.8%"
"20181217","sample16","sample25","nuc32","NAD+","t2",3119,"11%"
"20181217","sample16","sample25","nuc32","NAD+","t12",3449,"10.8%"
"20181217","sample16","sample25","nuc33","NADH","t1",801,"23.3%"
"20181217","sample16","sample25","nuc33","NADH","t2",919,"17.9%"
"20181217","sample16","sample25","nuc33","NADH","t12",1736,"14.6%"
"20181217","sample16","sample25","nuc34","NADP+","t1",515,"31.3%"
"20181217","sample16","sample25","nuc34","NADP+","t2",2865,"12.8%"
"20181217","sample16","sample25","nuc34","NADP+","t12",3393,"12.4%"
"20181217","sample16","sample25","nuc35","NADPH","t1",179,"45.2%"
"20181217","sample16","sample25","nuc35","NADPH","t2",177,"40.5%"
"20181217","sample16","sample25","nuc35","NADPH","t12",355,"29%"
"20181217","sample16","sample25","nuc36","AcCoA","t1",403,"32.8%"
"20181217","sample16","sample25","nuc36","AcCoA","t2",248,"45.3%"
"20181217","sample16","sample25","nuc36","AcCoA","t12",689,"26.3%"
"20181217","sample16","sample25","nuc01","dCMP","t1",137,"38.1%"
"20181217","sample16","sample25","nuc01","dCMP","t2",13,"183.3%"
"20181217","sample16","sample25","nuc01","dCMP","t12",155,"36.1%"
"20181217","sample16","sample25","nuc02","dUMP","t1",97,"52.8%"
"20181217","sample16","sample25","nuc02","dUMP","t2",67,"73.5%"
"20181217","sample16","sample25","nuc02","dUMP","t12",164,"47.6%"
"20181217","sample16","sample25","nuc03","dTMP","t1",36,"124.4%"
"20181217","sample16","sample25","nuc03","dTMP","t2",842,"16.7%"
"20181217","sample16","sample25","nuc03","dTMP","t12",892,"16.9%"
"20181217","sample16","sample25","nuc04","CMP","t1",646,"22.8%"
"20181217","sample16","sample25","nuc04","CMP","t2",455,"21.7%"
"20181217","sample16","sample25","nuc04","CMP","t12",1090,"15.9%"
"20181217","sample16","sample25","nuc05","UMP","t1",1519,"11.1%"
"20181217","sample16","sample25","nuc05","UMP","t2",1661,"13.3%"
"20181217","sample16","sample25","nuc05","UMP","t12",3213,"9.6%"
"20181217","sample16","sample25","nuc06","cAMP","t1",83,"45.9%"
"20181217","sample16","sample25","nuc06","cAMP","t2",482,"28.9%"
"20181217","sample16","sample25","nuc06","cAMP","t12",564,"27.5%"
"20181217","sample16","sample25","nuc07","dAMP","t1",136,"50.2%"
"20181217","sample16","sample25","nuc07","dAMP","t2",0,"2437123.8%"
"20181217","sample16","sample25","nuc07","dAMP","t12",144,"46.9%"
"20181217","sample16","sample25","nuc08","AMP","t1",377,"31.7%"
"20181217","sample16","sample25","nuc08","AMP","t2",1698,"16.9%"
"20181217","sample16","sample25","nuc08","AMP","t12",2168,"14.6%"
"20181217","sample16","sample25","nuc09","dGMP","t1",4274,"9.4%"
"20181217","sample16","sample25","nuc09","dGMP","t2",57,"67.9%"
"20181217","sample16","sample25","nuc09","dGMP","t12",4358,"9.2%"
"20181217","sample16","sample25","nuc10","IMP","t1",504,"24%"
"20181217","sample16","sample25","nuc10","IMP","t2",164,"42.3%"
"20181217","sample16","sample25","nuc10","IMP","t12",695,"20.9%"
"20181217","sample16","sample25","nuc11","GMP","t1",140,"49.1%"
"20181217","sample16","sample25","nuc11","GMP","t2",148,"39.3%"
"20181217","sample16","sample25","nuc11","GMP","t12",298,"30.7%"
"20181217","sample16","sample25","nuc12","dCDP","t1",77,"56.8%"
"20181217","sample16","sample25","nuc12","dCDP","t2",52,"78.1%"
"20181217","sample16","sample25","nuc12","dCDP","t12",147,"37.9%"
"20181217","sample16","sample25","nuc13","dUDP","t1",113,"46.4%"
"20181217","sample16","sample25","nuc13","dUDP","t2",48,"66.2%"
"20181217","sample16","sample25","nuc13","dUDP","t12",158,"40.7%"
"20181217","sample16","sample25","nuc14","dTDP","t1",132,"43.2%"
"20181217","sample16","sample25","nuc14","dTDP","t2",183,"32.8%"
"20181217","sample16","sample25","nuc14","dTDP","t12",303,"25.8%"
"20181217","sample16","sample25","nuc15","CDP","t1",1689,"14.3%"
"20181217","sample16","sample25","nuc15","CDP","t2",505,"22.3%"
"20181217","sample16","sample25","nuc15","CDP","t12",2220,"11.9%"
"20181217","sample16","sample25","nuc16","UDP","t1",6134,"9.1%"
"20181217","sample16","sample25","nuc16","UDP","t2",2416,"12.1%"
"20181217","sample16","sample25","nuc16","UDP","t12",8594,"8.3%"
"20181217","sample16","sample25","nuc17","dADP","t1",218,"39%"
"20181217","sample16","sample25","nuc17","dADP","t2",61,"75.2%"
"20181217","sample16","sample25","nuc17","dADP","t12",284,"34.3%"
"20181217","sample16","sample25","nuc18","ADP","t1",42000,"5.4%"
"20181217","sample16","sample25","nuc18","ADP","t2",32860,"6%"
"20181217","sample16","sample25","nuc18","ADP","t12",74576,"5.4%"
"20181217","sample16","sample25","nuc19","dGDP","t1",33099,"6.8%"
"20181217","sample16","sample25","nuc19","dGDP","t2",535,"24.6%"
"20181217","sample16","sample25","nuc19","dGDP","t12",33650,"6.8%"
"20181217","sample16","sample25","nuc20","GDP","t1",5809,"7.9%"
"20181217","sample16","sample25","nuc20","GDP","t2",8139,"9%"
"20181217","sample16","sample25","nuc20","GDP","t12",14092,"7.1%"
"20181217","sample16","sample25","nuc21","dCTP","t1",73,"61.5%"
"20181217","sample16","sample25","nuc21","dCTP","t2",50,"87%"
"20181217","sample16","sample25","nuc21","dCTP","t12",131,"48.3%"
"20181217","sample16","sample25","nuc22","dTTP","t1",205,"33.7%"
"20181217","sample16","sample25","nuc22","dTTP","t2",63,"74.3%"
"20181217","sample16","sample25","nuc22","dTTP","t12",296,"29.4%"
"20181217","sample16","sample25","nuc23","CTP","t1",3394,"15.6%"
"20181217","sample16","sample25","nuc23","CTP","t2",2937,"18.4%"
"20181217","sample16","sample25","nuc23","CTP","t12",6409,"15.3%"
"20181217","sample16","sample25","nuc24","UTP","t1",10264,"15.3%"
"20181217","sample16","sample25","nuc24","UTP","t2",3072,"18.8%"
"20181217","sample16","sample25","nuc24","UTP","t12",13302,"15.1%"
"20181217","sample16","sample25","nuc25","dATP","t1",253,"33.6%"
"20181217","sample16","sample25","nuc25","dATP","t2",51,"114.7%"
"20181217","sample16","sample25","nuc25","dATP","t12",344,"30%"
"20181217","sample16","sample25","nuc26","ATP","t1",71494,"4.3%"
"20181217","sample16","sample25","nuc26","ATP","t2",70200,"4.1%"
"20181217","sample16","sample25","nuc26","ATP","t12",141602,"3.7%"
"20181217","sample16","sample25","nuc27","dGTP","t1",60460,"4.2%"
"20181217","sample16","sample25","nuc27","dGTP","t2",4421,"8.7%"
"20181217","sample16","sample25","nuc27","dGTP","t12",64674,"3.9%"
"20181217","sample16","sample25","nuc28","GTP","t1",190,"37.5%"
"20181217","sample16","sample25","nuc28","GTP","t2",61,"89.4%"
"20181217","sample16","sample25","nuc28","GTP","t12",257,"35.5%"
"20181217","sample16","sample25","nuc29","UDP-Glc","t1",206,"42.6%"
"20181217","sample16","sample25","nuc29","UDP-Glc","t2",2102,"14.5%"
"20181217","sample16","sample25","nuc29","UDP-Glc","t12",2340,"13.8%"
"20181217","sample16","sample25","nuc30","GDP-Man","t1",93,"75.1%"
"20181217","sample16","sample25","nuc30","GDP-Man","t2",58,"66%"
"20181217","sample16","sample25","nuc30","GDP-Man","t12",169,"47.6%"
"20181217","sample16","sample25","nuc31","UDP-GNAc","t1",1278,"14%"
"20181217","sample16","sample25","nuc31","UDP-GNAc","t2",2310,"13.4%"
"20181217","sample16","sample25","nuc31","UDP-GNAc","t12",3633,"10.9%"
"20181217","sample16","sample25","nuc32","NAD+","t1",417,"20.3%"
"20181217","sample16","sample25","nuc32","NAD+","t2",3284,"10.3%"
"20181217","sample16","sample25","nuc32","NAD+","t12",3651,"10.3%"
"20181217","sample16","sample25","nuc33","NADH","t1",833,"19.2%"
"20181217","sample16","sample25","nuc33","NADH","t2",909,"20.6%"
"20181217","sample16","sample25","nuc33","NADH","t12",1806,"13.8%"
"20181217","sample16","sample25","nuc34","NADP+","t1",642,"25.1%"
"20181217","sample16","sample25","nuc34","NADP+","t2",2992,"10.1%"
"20181217","sample16","sample25","nuc34","NADP+","t12",3654,"9.9%"
"20181217","sample16","sample25","nuc35","NADPH","t1",152,"52.3%"
"20181217","sample16","sample25","nuc35","NADPH","t2",157,"49.6%"
"20181217","sample16","sample25","nuc35","NADPH","t12",328,"33.2%"
"20181217","sample16","sample25","nuc36","AcCoA","t1",475,"30.4%"
"20181217","sample16","sample25","nuc36","AcCoA","t2",282,"34.3%"
"20181217","sample16","sample25","nuc36","AcCoA","t12",764,"24.1%"
"20181217","sample16","sample25","nuc01","dCMP","t1",123,"49%"
"20181217","sample16","sample25","nuc01","dCMP","t2",19,"146.7%"
"20181217","sample16","sample25","nuc01","dCMP","t12",152,"43.8%"
"20181217","sample16","sample25","nuc02","dUMP","t1",92,"57.8%"
"20181217","sample16","sample25","nuc02","dUMP","t2",86,"52.5%"
"20181217","sample16","sample25","nuc02","dUMP","t12",178,"36.1%"
"20181217","sample16","sample25","nuc03","dTMP","t1",34,"142.5%"
"20181217","sample16","sample25","nuc03","dTMP","t2",875,"18.6%"
"20181217","sample16","sample25","nuc03","dTMP","t12",975,"17.6%"
"20181217","sample16","sample25","nuc04","CMP","t1",612,"20.4%"
"20181217","sample16","sample25","nuc04","CMP","t2",510,"25.6%"
"20181217","sample16","sample25","nuc04","CMP","t12",1132,"16.8%"
"20181217","sample16","sample25","nuc05","UMP","t1",1470,"13.4%"
"20181217","sample16","sample25","nuc05","UMP","t2",1630,"13.2%"
"20181217","sample16","sample25","nuc05","UMP","t12",3117,"8.5%"
"20181217","sample16","sample25","nuc06","cAMP","t1",65,"58.6%"
"20181217","sample16","sample25","nuc06","cAMP","t2",549,"22.6%"
"20181217","sample16","sample25","nuc06","cAMP","t12",616,"22.2%"
"20181217","sample16","sample25","nuc07","dAMP","t1",157,"46.3%"
"20181217","sample16","sample25","nuc07","dAMP","t2",0,"2793305.6%"
"20181217","sample16","sample25","nuc07","dAMP","t12",157,"49.1%"
"20181217","sample16","sample25","nuc08","AMP","t1",356,"25.5%"
"20181217","sample16","sample25","nuc08","AMP","t2",1591,"16.1%"
"20181217","sample16","sample25","nuc08","AMP","t12",1951,"13.8%"
"20181217","sample16","sample25","nuc09","dGMP","t1",3946,"8.9%"
"20181217","sample16","sample25","nuc09","dGMP","t2",62,"63.3%"
"20181217","sample16","sample25","nuc09","dGMP","t12",4028,"8.7%"
"20181217","sample16","sample25","nuc10","IMP","t1",528,"25.5%"
"20181217","sample16","sample25","nuc10","IMP","t2",180,"36.9%"
"20181217","sample16","sample25","nuc10","IMP","t12",696,"22.6%"
"20181217","sample16","sample25","nuc11","GMP","t1",118,"52.1%"
"20181217","sample16","sample25","nuc11","GMP","t2",143,"43.4%"
"20181217","sample16","sample25","nuc11","GMP","t12",256,"31.9%"
"20181217","sample16","sample25","nuc12","dCDP","t1",80,"62.5%"
"20181217","sample16","sample25","nuc12","dCDP","t2",62,"73.6%"
"20181217","sample16","sample25","nuc12","dCDP","t12",135,"52.9%"
"20181217","sample16","sample25","nuc13","dUDP","t1",98,"63.3%"
"20181217","sample16","sample25","nuc13","dUDP","t2",53,"70.4%"
"20181217","sample16","sample25","nuc13","dUDP","t12",167,"42.2%"
"20181217","sample16","sample25","nuc14","dTDP","t1",126,"41%"
"20181217","sample16","sample25","nuc14","dTDP","t2",168,"37.8%"
"20181217","sample16","sample25","nuc14","dTDP","t12",299,"28.2%"
"20181217","sample16","sample25","nuc15","CDP","t1",1672,"15.4%"
"20181217","sample16","sample25","nuc15","CDP","t2",463,"26.3%"
"20181217","sample16","sample25","nuc15","CDP","t12",2177,"13.3%"
"20181217","sample16","sample25","nuc16","UDP","t1",5824,"9.1%"
"20181217","sample16","sample25","nuc16","UDP","t2",2170,"11.9%"
"20181217","sample16","sample25","nuc16","UDP","t12",7953,"7.9%"
"20181217","sample16","sample25","nuc17","dADP","t1",206,"36.5%"
"20181217","sample16","sample25","nuc17","dADP","t2",78,"64.6%"
"20181217","sample16","sample25","nuc17","dADP","t12",284,"35%"
"20181217","sample16","sample25","nuc18","ADP","t1",39971,"5.4%"
"20181217","sample16","sample25","nuc18","ADP","t2",31356,"5.2%"
"20181217","sample16","sample25","nuc18","ADP","t12",71010,"4.8%"
"20181217","sample16","sample25","nuc19","dGDP","t1",31628,"5.4%"
"20181217","sample16","sample25","nuc19","dGDP","t2",554,"22%"
"20181217","sample16","sample25","nuc19","dGDP","t12",32261,"5.3%"
"20181217","sample16","sample25","nuc20","GDP","t1",5771,"8%"
"20181217","sample16","sample25","nuc20","GDP","t2",7940,"7.5%"
"20181217","sample16","sample25","nuc20","GDP","t12",13691,"6%"
"20181217","sample16","sample25","nuc21","dCTP","t1",59,"58%"
"20181217","sample16","sample25","nuc21","dCTP","t2",50,"98.6%"
"20181217","sample16","sample25","nuc21","dCTP","t12",111,"55.6%"
"20181217","sample16","sample25","nuc22","dTTP","t1",233,"42.9%"
"20181217","sample16","sample25","nuc22","dTTP","t2",82,"68%"
"20181217","sample16","sample25","nuc22","dTTP","t12",328,"33.5%"
"20181217","sample16","sample25","nuc23","CTP","t1",3504,"9%"
"20181217","sample16","sample25","nuc23","CTP","t2",3083,"11.3%"
"20181217","sample16","sample25","nuc23","CTP","t12",6647,"7.7%"
"20181217","sample16","sample25","nuc24","UTP","t1",10872,"5%"
"20181217","sample16","sample25","nuc24","UTP","t2",3344,"11.3%"
"20181217","sample16","sample25","nuc24","UTP","t12",14288,"5.1%"
"20181217","sample16","sample25","nuc25","dATP","t1",276,"32.6%"
"20181217","sample16","sample25","nuc25","dATP","t2",58,"98.3%"
"20181217","sample16","sample25","nuc25","dATP","t12",355,"26.2%"
"20181217","sample16","sample25","nuc26","ATP","t1",74996,"2.2%"
"20181217","sample16","sample25","nuc26","ATP","t2",73549,"3%"
"20181217","sample16","sample25","nuc26","ATP","t12",148913,"2.2%"
"20181217","sample16","sample25","nuc27","dGTP","t1",63492,"2.6%"
"20181217","sample16","sample25","nuc27","dGTP","t2",4527,"9.4%"
"20181217","sample16","sample25","nuc27","dGTP","t12",67923,"2.5%"
"20181217","sample16","sample25","nuc28","GTP","t1",187,"41.5%"
"20181217","sample16","sample25","nuc28","GTP","t2",61,"78.8%"
"20181217","sample16","sample25","nuc28","GTP","t12",249,"36.1%"
"20181217","sample16","sample25","nuc29","UDP-Glc","t1",202,"33.1%"
"20181217","sample16","sample25","nuc29","UDP-Glc","t2",2066,"11.6%"
"20181217","sample16","sample25","nuc29","UDP-Glc","t12",2272,"11%"
"20181217","sample16","sample25","nuc30","GDP-Man","t1",112,"63.3%"
"20181217","sample16","sample25","nuc30","GDP-Man","t2",54,"112.1%"
"20181217","sample16","sample25","nuc30","GDP-Man","t12",152,"69.2%"
"20181217","sample16","sample25","nuc31","UDP-GNAc","t1",1206,"17.1%"
"20181217","sample16","sample25","nuc31","UDP-GNAc","t2",2420,"9.2%"
"20181217","sample16","sample25","nuc31","UDP-GNAc","t12",3715,"6.7%"
"20181217","sample16","sample25","nuc32","NAD+","t1",420,"27.7%"
"20181217","sample16","sample25","nuc32","NAD+","t2",3194,"11.6%"
"20181217","sample16","sample25","nuc32","NAD+","t12",3678,"10.8%"
"20181217","sample16","sample25","nuc33","NADH","t1",841,"19.5%"
"20181217","sample16","sample25","nuc33","NADH","t2",997,"19.7%"
"20181217","sample16","sample25","nuc33","NADH","t12",1873,"14.2%"
"20181217","sample16","sample25","nuc34","NADP+","t1",609,"20.4%"
"20181217","sample16","sample25","nuc34","NADP+","t2",3078,"11.5%"
"20181217","sample16","sample25","nuc34","NADP+","t12",3689,"10.7%"
"20181217","sample16","sample25","nuc35","NADPH","t1",175,"49.6%"
"20181217","sample16","sample25","nuc35","NADPH","t2",142,"52.5%"
"20181217","sample16","sample25","nuc35","NADPH","t12",318,"35.6%"
"20181217","sample16","sample25","nuc36","AcCoA","t1",443,"28.8%"
"20181217","sample16","sample25","nuc36","AcCoA","t2",311,"39.6%"
"20181217","sample16","sample25","nuc36","AcCoA","t12",742,"24.2%"
"20181217","sample17","sample26","nuc01","dCMP","t1",188,"38.2%"
"20181217","sample17","sample26","nuc01","dCMP","t2",16,"176.2%"
"20181217","sample17","sample26","nuc01","dCMP","t12",215,"36.1%"
"20181217","sample17","sample26","nuc02","dUMP","t1",161,"49.4%"
"20181217","sample17","sample26","nuc02","dUMP","t2",112,"56.5%"
"20181217","sample17","sample26","nuc02","dUMP","t12",279,"43.5%"
"20181217","sample17","sample26","nuc03","dTMP","t1",102,"62.1%"
"20181217","sample17","sample26","nuc03","dTMP","t2",1021,"19%"
"20181217","sample17","sample26","nuc03","dTMP","t12",1132,"17.6%"
"20181217","sample17","sample26","nuc04","CMP","t1",579,"19.9%"
"20181217","sample17","sample26","nuc04","CMP","t2",21032,"63.1%"
"20181217","sample17","sample26","nuc04","CMP","t12",21622,"61.5%"
"20181217","sample17","sample26","nuc05","UMP","t1",1268,"13%"
"20181217","sample17","sample26","nuc05","UMP","t2",25581,"54.9%"
"20181217","sample17","sample26","nuc05","UMP","t12",26788,"52.3%"
"20181217","sample17","sample26","nuc06","cAMP","t1",89,"51.4%"
"20181217","sample17","sample26","nuc06","cAMP","t2",542,"22.8%"
"20181217","sample17","sample26","nuc06","cAMP","t12",629,"18.9%"
"20181217","sample17","sample26","nuc07","dAMP","t1",189,"40.3%"
"20181217","sample17","sample26","nuc07","dAMP","t2",6,"402.1%"
"20181217","sample17","sample26","nuc07","dAMP","t12",209,"38.5%"
"20181217","sample17","sample26","nuc08","AMP","t1",365,"27%"
"20181217","sample17","sample26","nuc08","AMP","t2",1631,"11.7%"
"20181217","sample17","sample26","nuc08","AMP","t12",2039,"11.1%"
"20181217","sample17","sample26","nuc09","dGMP","t1",4241,"7.8%"
"20181217","sample17","sample26","nuc09","dGMP","t2",76,"62.8%"
"20181217","sample17","sample26","nuc09","dGMP","t12",4291,"7.9%"
"20181217","sample17","sample26","nuc10","IMP","t1",739,"20.3%"
"20181217","sample17","sample26","nuc10","IMP","t2",173,"39.4%"
"20181217","sample17","sample26","nuc10","IMP","t12",898,"17.8%"
"20181217","sample17","sample26","nuc11","GMP","t1",138,"35.2%"
"20181217","sample17","sample26","nuc11","GMP","t2",158,"38%"
"20181217","sample17","sample26","nuc11","GMP","t12",311,"21.7%"
"20181217","sample17","sample26","nuc12","dCDP","t1",108,"56.5%"
"20181217","sample17","sample26","nuc12","dCDP","t2",63,"64%"
"20181217","sample17","sample26","nuc12","dCDP","t12",184,"38.4%"
"20181217","sample17","sample26","nuc13","dUDP","t1",147,"51.9%"
"20181217","sample17","sample26","nuc13","dUDP","t2",64,"84.6%"
"20181217","sample17","sample26","nuc13","dUDP","t12",230,"42.3%"
"20181217","sample17","sample26","nuc14","dTDP","t1",171,"40.5%"
"20181217","sample17","sample26","nuc14","dTDP","t2",144,"46.5%"
"20181217","sample17","sample26","nuc14","dTDP","t12",305,"37.7%"
"20181217","sample17","sample26","nuc15","CDP","t1",1634,"17.8%"
"20181217","sample17","sample26","nuc15","CDP","t2",528,"26.1%"
"20181217","sample17","sample26","nuc15","CDP","t12",2161,"15.5%"
"20181217","sample17","sample26","nuc16","UDP","t1",5683,"8.1%"
"20181217","sample17","sample26","nuc16","UDP","t2",2089,"11.9%"
"20181217","sample17","sample26","nuc16","UDP","t12",7817,"7.5%"
"20181217","sample17","sample26","nuc17","dADP","t1",224,"30%"
"20181217","sample17","sample26","nuc17","dADP","t2",69,"76.9%"
"20181217","sample17","sample26","nuc17","dADP","t12",287,"31.7%"
"20181217","sample17","sample26","nuc18","ADP","t1",40757,"7.5%"
"20181217","sample17","sample26","nuc18","ADP","t2",31926,"7%"
"20181217","sample17","sample26","nuc18","ADP","t12",72547,"6.9%"
"20181217","sample17","sample26","nuc19","dGDP","t1",32261,"7.1%"
"20181217","sample17","sample26","nuc19","dGDP","t2",543,"21.8%"
"20181217","sample17","sample26","nuc19","dGDP","t12",32919,"7%"
"20181217","sample17","sample26","nuc20","GDP","t1",5333,"10.5%"
"20181217","sample17","sample26","nuc20","GDP","t2",7572,"9.4%"
"20181217","sample17","sample26","nuc20","GDP","t12",12838,"8.9%"
"20181217","sample17","sample26","nuc21","dCTP","t1",80,"46.4%"
"20181217","sample17","sample26","nuc21","dCTP","t2",52,"111.6%"
"20181217","sample17","sample26","nuc21","dCTP","t12",153,"44.6%"
"20181217","sample17","sample26","nuc22","dTTP","t1",232,"39.5%"
"20181217","sample17","sample26","nuc22","dTTP","t2",116,"47.6%"
"20181217","sample17","sample26","nuc22","dTTP","t12",355,"29.4%"
"20181217","sample17","sample26","nuc23","CTP","t1",3086,"12.4%"
"20181217","sample17","sample26","nuc23","CTP","t2",2607,"11.8%"
"20181217","sample17","sample26","nuc23","CTP","t12",5680,"9.4%"
"20181217","sample17","sample26","nuc24","UTP","t1",9220,"7.4%"
"20181217","sample17","sample26","nuc24","UTP","t2",3239,"10.6%"
"20181217","sample17","sample26","nuc24","UTP","t12",12460,"6.5%"
"20181217","sample17","sample26","nuc25","dATP","t1",250,"34.8%"
"20181217","sample17","sample26","nuc25","dATP","t2",62,"74.9%"
"20181217","sample17","sample26","nuc25","dATP","t12",324,"32.1%"
"20181217","sample17","sample26","nuc26","ATP","t1",66466,"5.8%"
"20181217","sample17","sample26","nuc26","ATP","t2",65049,"5.7%"
"20181217","sample17","sample26","nuc26","ATP","t12",130950,"5.6%"
"20181217","sample17","sample26","nuc27","dGTP","t1",56900,"5.5%"
"20181217","sample17","sample26","nuc27","dGTP","t2",4119,"10.3%"
"20181217","sample17","sample26","nuc27","dGTP","t12",60818,"5.5%"
"20181217","sample17","sample26","nuc28","GTP","t1",207,"42.1%"
"20181217","sample17","sample26","nuc28","GTP","t2",94,"62.8%"
"20181217","sample17","sample26","nuc28","GTP","t12",276,"41.1%"
"20181217","sample17","sample26","nuc29","UDP-Glc","t1",202,"41.1%"
"20181217","sample17","sample26","nuc29","UDP-Glc","t2",1588,"13.5%"
"20181217","sample17","sample26","nuc29","UDP-Glc","t12",1798,"12.8%"
"20181217","sample17","sample26","nuc30","GDP-Man","t1",93,"49.5%"
"20181217","sample17","sample26","nuc30","GDP-Man","t2",52,"120.3%"
"20181217","sample17","sample26","nuc30","GDP-Man","t12",163,"45.2%"
"20181217","sample17","sample26","nuc31","UDP-GNAc","t1",957,"14.2%"
"20181217","sample17","sample26","nuc31","UDP-GNAc","t2",1960,"12.3%"
"20181217","sample17","sample26","nuc31","UDP-GNAc","t12",2940,"10%"
"20181217","sample17","sample26","nuc32","NAD+","t1",309,"37.3%"
"20181217","sample17","sample26","nuc32","NAD+","t2",2966,"12.5%"
"20181217","sample17","sample26","nuc32","NAD+","t12",3271,"12.2%"
"20181217","sample17","sample26","nuc33","NADH","t1",807,"22.2%"
"20181217","sample17","sample26","nuc33","NADH","t2",894,"19.5%"
"20181217","sample17","sample26","nuc33","NADH","t12",1750,"13.9%"
"20181217","sample17","sample26","nuc34","NADP+","t1",427,"28.4%"
"20181217","sample17","sample26","nuc34","NADP+","t2",2783,"12.6%"
"20181217","sample17","sample26","nuc34","NADP+","t12",3147,"12.3%"
"20181217","sample17","sample26","nuc35","NADPH","t1",170,"46.3%"
"20181217","sample17","sample26","nuc35","NADPH","t2",155,"51%"
"20181217","sample17","sample26","nuc35","NADPH","t12",330,"36%"
"20181217","sample17","sample26","nuc36","AcCoA","t1",574,"27.7%"
"20181217","sample17","sample26","nuc36","AcCoA","t2",433,"28%"
"20181217","sample17","sample26","nuc36","AcCoA","t12",1034,"20.7%"
"20181217","sample17","sample26","nuc01","dCMP","t1",184,"41.9%"
"20181217","sample17","sample26","nuc01","dCMP","t2",15,"191.6%"
"20181217","sample17","sample26","nuc01","dCMP","t12",204,"40.9%"
"20181217","sample17","sample26","nuc02","dUMP","t1",161,"41.1%"
"20181217","sample17","sample26","nuc02","dUMP","t2",73,"77.2%"
"20181217","sample17","sample26","nuc02","dUMP","t12",243,"37.9%"
"20181217","sample17","sample26","nuc03","dTMP","t1",79,"65.7%"
"20181217","sample17","sample26","nuc03","dTMP","t2",1031,"17.4%"
"20181217","sample17","sample26","nuc03","dTMP","t12",1143,"15.2%"
"20181217","sample17","sample26","nuc04","CMP","t1",635,"19.4%"
"20181217","sample17","sample26","nuc04","CMP","t2",364,"25.1%"
"20181217","sample17","sample26","nuc04","CMP","t12",1019,"17.1%"
"20181217","sample17","sample26","nuc05","UMP","t1",1374,"14.6%"
"20181217","sample17","sample26","nuc05","UMP","t2",1378,"14.7%"
