"nuc_id","nuc","nuc_group","transition_id","calcurve","level","repl_calcurve","date","median_intensity","cv"
"nuc03","dTMP","ng_03","t1","H",0.05,2,"20181217",3715,"9.6%"
"nuc03","dTMP","ng_03","t2","H",0.05,2,"20181217",9497,"7.9%"
"nuc03","dTMP","ng_03","t12","H",0.05,2,"20181217",13254,"7%"
"nuc04","CMP","ng_01","t1","H",0.05,2,"20181217",947,"13.4%"
"nuc04","CMP","ng_01","t2","H",0.05,2,"20181217",1344,"47.4%"
"nuc04","CMP","ng_01","t12","H",0.05,2,"20181217",2266,"27.7%"
"nuc05","UMP","ng_02","t1","H",0.05,2,"20181217",379,"27.5%"
"nuc05","UMP","ng_02","t2","H",0.05,2,"20181217",2813,"23.8%"
"nuc05","UMP","ng_02","t12","H",0.05,2,"20181217",3249,"20.9%"
"nuc06","cAMP","ng_06","t1","H",0.05,2,"20181217",446,"19.4%"
"nuc06","cAMP","ng_06","t2","H",0.05,2,"20181217",4350,"8.5%"
"nuc06","cAMP","ng_06","t12","H",0.05,2,"20181217",4740,"8%"
"nuc07","dAMP","ng_04","t1","H",0.05,2,"20181217",1026,"18.6%"
"nuc07","dAMP","ng_04","t2","H",0.05,2,"20181217",186,"39.3%"
"nuc07","dAMP","ng_04","t12","H",0.05,2,"20181217",1237,"16.5%"
"nuc08","AMP","ng_04","t1","H",0.05,2,"20181217",66,"57.3%"
"nuc08","AMP","ng_04","t2","H",0.05,2,"20181217",329,"27.1%"
"nuc08","AMP","ng_04","t12","H",0.05,2,"20181217",382,"26.8%"
"nuc09","dGMP","ng_05","t1","H",0.05,2,"20181217",1560,"14.3%"
"nuc09","dGMP","ng_05","t2","H",0.05,2,"20181217",201,"40.1%"
"nuc09","dGMP","ng_05","t12","H",0.05,2,"20181217",1767,"13.8%"
"nuc10","IMP","ng_06","t1","H",0.05,2,"20181217",133,"48.9%"
"nuc10","IMP","ng_06","t2","H",0.05,2,"20181217",87,"68.3%"
"nuc10","IMP","ng_06","t12","H",0.05,2,"20181217",223,"41.4%"
"nuc11","GMP","ng_05","t1","H",0.05,2,"20181217",57,"87.1%"
"nuc11","GMP","ng_05","t2","H",0.05,2,"20181217",72,"47.8%"
"nuc11","GMP","ng_05","t12","H",0.05,2,"20181217",130,"45.8%"
"nuc12","dCDP","ng_01","t1","H",0.05,2,"20181217",1324,"15.2%"
"nuc12","dCDP","ng_01","t2","H",0.05,2,"20181217",191,"50.2%"
"nuc12","dCDP","ng_01","t12","H",0.05,2,"20181217",1559,"14.3%"
"nuc13","dUDP","ng_02","t1","H",0.05,2,"20181217",1170,"15%"
"nuc13","dUDP","ng_02","t2","H",0.05,2,"20181217",373,"32%"
"nuc13","dUDP","ng_02","t12","H",0.05,2,"20181217",1536,"13.9%"
"nuc14","dTDP","ng_03","t1","H",0.05,2,"20181217",21379,"8.2%"
"nuc14","dTDP","ng_03","t2","H",0.05,2,"20181217",9542,"9.8%"
"nuc14","dTDP","ng_03","t12","H",0.05,2,"20181217",30732,"7.9%"
"nuc15","CDP","ng_01","t1","H",0.05,2,"20181217",3408,"11.6%"
"nuc15","CDP","ng_01","t2","H",0.05,2,"20181217",228,"47.4%"
"nuc15","CDP","ng_01","t12","H",0.05,2,"20181217",3720,"11.5%"
"nuc16","UDP","ng_02","t1","H",0.05,2,"20181217",2156,"15.4%"
"nuc16","UDP","ng_02","t2","H",0.05,2,"20181217",659,"29.9%"
"nuc16","UDP","ng_02","t12","H",0.05,2,"20181217",2891,"13.8%"
"nuc17","dADP","ng_04","t1","H",0.05,2,"20181217",593,"23.3%"
"nuc17","dADP","ng_04","t2","H",0.05,2,"20181217",139,"45.7%"
"nuc17","dADP","ng_04","t12","H",0.05,2,"20181217",735,"19.9%"
"nuc18","ADP","ng_04","t1","H",0.05,2,"20181217",2826,"11.9%"
"nuc18","ADP","ng_04","t2","H",0.05,2,"20181217",4099,"9.8%"
"nuc18","ADP","ng_04","t12","H",0.05,2,"20181217",6929,"9.1%"
"nuc19","dGDP","ng_05","t1","H",0.05,2,"20181217",4185,"10.1%"
"nuc19","dGDP","ng_05","t2","H",0.05,2,"20181217",314,"32.7%"
"nuc19","dGDP","ng_05","t12","H",0.05,2,"20181217",4456,"10.1%"
"nuc20","GDP","ng_05","t1","H",0.05,2,"20181217",1657,"16.6%"
"nuc20","GDP","ng_05","t2","H",0.05,2,"20181217",2677,"15.8%"
"nuc20","GDP","ng_05","t12","H",0.05,2,"20181217",4407,"13%"
"nuc21","dCTP","ng_01","t1","H",0.05,2,"20181217",2391,"15%"
"nuc21","dCTP","ng_01","t2","H",0.05,2,"20181217",497,"31.7%"
"nuc21","dCTP","ng_01","t12","H",0.05,2,"20181217",2950,"15.1%"
"nuc22","dTTP","ng_03","t1","H",0.05,2,"20181217",5539,"10.9%"
"nuc22","dTTP","ng_03","t2","H",0.05,2,"20181217",415,"26.2%"
"nuc22","dTTP","ng_03","t12","H",0.05,2,"20181217",5902,"10.6%"
"nuc23","CTP","ng_01","t1","H",0.05,2,"20181217",2822,"12.3%"
"nuc23","CTP","ng_01","t2","H",0.05,2,"20181217",2398,"14.7%"
"nuc23","CTP","ng_01","t12","H",0.05,2,"20181217",5251,"10.4%"
"nuc24","UTP","ng_02","t1","H",0.05,2,"20181217",2804,"14.5%"
"nuc24","UTP","ng_02","t2","H",0.05,2,"20181217",890,"23.4%"
"nuc24","UTP","ng_02","t12","H",0.05,2,"20181217",3732,"13%"
"nuc25","dATP","ng_04","t1","H",0.05,2,"20181217",2454,"14.1%"
"nuc25","dATP","ng_04","t2","H",0.05,2,"20181217",367,"35.2%"
"nuc25","dATP","ng_04","t12","H",0.05,2,"20181217",2872,"13.9%"
"nuc26","ATP","ng_04","t1","H",0.05,2,"20181217",4332,"14.8%"
"nuc26","ATP","ng_04","t2","H",0.05,2,"20181217",4082,"15.3%"
"nuc26","ATP","ng_04","t12","H",0.05,2,"20181217",8485,"13.6%"
"nuc27","dGTP","ng_05","t1","H",0.05,2,"20181217",3982,"12.3%"
"nuc27","dGTP","ng_05","t2","H",0.05,2,"20181217",365,"31.5%"
"nuc27","dGTP","ng_05","t12","H",0.05,2,"20181217",4388,"12.1%"
"nuc28","GTP","ng_05","t1","H",0.05,2,"20181217",80,"69.1%"
"nuc28","GTP","ng_05","t2","H",0.05,2,"20181217",13,"299.2%"
"nuc28","GTP","ng_05","t12","H",0.05,2,"20181217",105,"62.4%"
"nuc29","UDP-Glc","ng_06","t1","H",0.05,2,"20181217",39,"108.4%"
"nuc29","UDP-Glc","ng_06","t2","H",0.05,2,"20181217",919,"18.9%"
"nuc29","UDP-Glc","ng_06","t12","H",0.05,2,"20181217",967,"19.3%"
"nuc30","GDP-Man","ng_06","t1","H",0.05,2,"20181217",229,"40.8%"
"nuc30","GDP-Man","ng_06","t2","H",0.05,2,"20181217",372,"30.6%"
"nuc30","GDP-Man","ng_06","t12","H",0.05,2,"20181217",579,"24.1%"
"nuc31","UDP-GNAc","ng_06","t1","H",0.05,2,"20181217",197,"42.7%"
"nuc31","UDP-GNAc","ng_06","t2","H",0.05,2,"20181217",568,"23.1%"
"nuc31","UDP-GNAc","ng_06","t12","H",0.05,2,"20181217",741,"23.7%"
"nuc32","NAD+","ng_07","t1","H",0.05,2,"20181217",32,"107.8%"
"nuc32","NAD+","ng_07","t2","H",0.05,2,"20181217",339,"38.1%"
"nuc32","NAD+","ng_07","t12","H",0.05,2,"20181217",390,"34.3%"
"nuc33","NADH","ng_07","t1","H",0.05,2,"20181217",191,"47.7%"
"nuc33","NADH","ng_07","t2","H",0.05,2,"20181217",193,"46.1%"
"nuc33","NADH","ng_07","t12","H",0.05,2,"20181217",402,"31.2%"
"nuc34","NADP+","ng_07","t1","H",0.05,2,"20181217",875,"20.6%"
"nuc34","NADP+","ng_07","t2","H",0.05,2,"20181217",8972,"7.7%"
"nuc34","NADP+","ng_07","t12","H",0.05,2,"20181217",9866,"7.7%"
"nuc35","NADPH","ng_07","t1","H",0.05,2,"20181217",308,"30.1%"
"nuc35","NADPH","ng_07","t2","H",0.05,2,"20181217",381,"34.6%"
"nuc35","NADPH","ng_07","t12","H",0.05,2,"20181217",712,"24.6%"
"nuc36","AcCoA","ng_06","t1","H",0.05,2,"20181217",471,"27.2%"
"nuc36","AcCoA","ng_06","t2","H",0.05,2,"20181217",306,"32.1%"
"nuc36","AcCoA","ng_06","t12","H",0.05,2,"20181217",751,"20.6%"
"nuc01","dCMP","ng_01","t1","H",0.05,3,"20181217",97,"64.8%"
"nuc01","dCMP","ng_01","t2","H",0.05,3,"20181217",46,"97.7%"
"nuc01","dCMP","ng_01","t12","H",0.05,3,"20181217",153,"57.4%"
"nuc02","dUMP","ng_02","t1","H",0.05,3,"20181217",1059,"16%"
"nuc02","dUMP","ng_02","t2","H",0.05,3,"20181217",308,"27.1%"
"nuc02","dUMP","ng_02","t12","H",0.05,3,"20181217",1389,"13.6%"
"nuc03","dTMP","ng_03","t1","H",0.05,3,"20181217",3820,"10.2%"
"nuc03","dTMP","ng_03","t2","H",0.05,3,"20181217",10102,"9.6%"
"nuc03","dTMP","ng_03","t12","H",0.05,3,"20181217",13792,"9%"
"nuc04","CMP","ng_01","t1","H",0.05,3,"20181217",980,"15.7%"
"nuc04","CMP","ng_01","t2","H",0.05,3,"20181217",458,"26.3%"
"nuc04","CMP","ng_01","t12","H",0.05,3,"20181217",1423,"14.2%"
"nuc05","UMP","ng_02","t1","H",0.05,3,"20181217",389,"29.6%"
"nuc05","UMP","ng_02","t2","H",0.05,3,"20181217",1374,"13.3%"
"nuc05","UMP","ng_02","t12","H",0.05,3,"20181217",1786,"12.8%"
"nuc06","cAMP","ng_06","t1","H",0.05,3,"20181217",453,"26.3%"
"nuc06","cAMP","ng_06","t2","H",0.05,3,"20181217",4394,"22.7%"
"nuc06","cAMP","ng_06","t12","H",0.05,3,"20181217",4883,"20.3%"
"nuc07","dAMP","ng_04","t1","H",0.05,3,"20181217",994,"18.8%"
"nuc07","dAMP","ng_04","t2","H",0.05,3,"20181217",183,"44.1%"
"nuc07","dAMP","ng_04","t12","H",0.05,3,"20181217",1191,"17.7%"
"nuc08","AMP","ng_04","t1","H",0.05,3,"20181217",68,"75.1%"
"nuc08","AMP","ng_04","t2","H",0.05,3,"20181217",326,"30.8%"
"nuc08","AMP","ng_04","t12","H",0.05,3,"20181217",422,"27.3%"
"nuc09","dGMP","ng_05","t1","H",0.05,3,"20181217",1595,"18.3%"
"nuc09","dGMP","ng_05","t2","H",0.05,3,"20181217",207,"43.1%"
"nuc09","dGMP","ng_05","t12","H",0.05,3,"20181217",1816,"16%"
"nuc10","IMP","ng_06","t1","H",0.05,3,"20181217",119,"46.2%"
"nuc10","IMP","ng_06","t2","H",0.05,3,"20181217",104,"45.1%"
"nuc10","IMP","ng_06","t12","H",0.05,3,"20181217",214,"38.7%"
"nuc11","GMP","ng_05","t1","H",0.05,3,"20181217",71,"83%"
"nuc11","GMP","ng_05","t2","H",0.05,3,"20181217",56,"72.2%"
"nuc11","GMP","ng_05","t12","H",0.05,3,"20181217",136,"51.4%"
"nuc12","dCDP","ng_01","t1","H",0.05,3,"20181217",1381,"17.8%"
"nuc12","dCDP","ng_01","t2","H",0.05,3,"20181217",207,"41.9%"
"nuc12","dCDP","ng_01","t12","H",0.05,3,"20181217",1558,"16.7%"
"nuc13","dUDP","ng_02","t1","H",0.05,3,"20181217",1262,"23%"
"nuc13","dUDP","ng_02","t2","H",0.05,3,"20181217",419,"29.5%"
"nuc13","dUDP","ng_02","t12","H",0.05,3,"20181217",1638,"18.4%"
"nuc14","dTDP","ng_03","t1","H",0.05,3,"20181217",24088,"8.3%"
"nuc14","dTDP","ng_03","t2","H",0.05,3,"20181217",10567,"10.8%"
"nuc14","dTDP","ng_03","t12","H",0.05,3,"20181217",34416,"8.4%"
"nuc15","CDP","ng_01","t1","H",0.05,3,"20181217",3779,"17.4%"
"nuc15","CDP","ng_01","t2","H",0.05,3,"20181217",262,"43.7%"
"nuc15","CDP","ng_01","t12","H",0.05,3,"20181217",4019,"17.5%"
"nuc16","UDP","ng_02","t1","H",0.05,3,"20181217",2414,"11%"
"nuc16","UDP","ng_02","t2","H",0.05,3,"20181217",710,"20.2%"
"nuc16","UDP","ng_02","t12","H",0.05,3,"20181217",3154,"9.5%"
"nuc17","dADP","ng_04","t1","H",0.05,3,"20181217",653,"23.5%"
"nuc17","dADP","ng_04","t2","H",0.05,3,"20181217",156,"55.1%"
"nuc17","dADP","ng_04","t12","H",0.05,3,"20181217",852,"19.5%"
"nuc18","ADP","ng_04","t1","H",0.05,3,"20181217",3161,"14.2%"
"nuc18","ADP","ng_04","t2","H",0.05,3,"20181217",4693,"17.4%"
"nuc18","ADP","ng_04","t12","H",0.05,3,"20181217",7976,"14%"
"nuc19","dGDP","ng_05","t1","H",0.05,3,"20181217",4861,"11.9%"
"nuc19","dGDP","ng_05","t2","H",0.05,3,"20181217",341,"31.8%"
"nuc19","dGDP","ng_05","t12","H",0.05,3,"20181217",5144,"11.5%"
"nuc20","GDP","ng_05","t1","H",0.05,3,"20181217",1979,"13.8%"
"nuc20","GDP","ng_05","t2","H",0.05,3,"20181217",3026,"19.1%"
"nuc20","GDP","ng_05","t12","H",0.05,3,"20181217",5011,"15.4%"
"nuc21","dCTP","ng_01","t1","H",0.05,3,"20181217",2903,"15.3%"
"nuc21","dCTP","ng_01","t2","H",0.05,3,"20181217",557,"24.9%"
"nuc21","dCTP","ng_01","t12","H",0.05,3,"20181217",3523,"14%"
"nuc22","dTTP","ng_03","t1","H",0.05,3,"20181217",6638,"8.9%"
"nuc22","dTTP","ng_03","t2","H",0.05,3,"20181217",478,"26%"
"nuc22","dTTP","ng_03","t12","H",0.05,3,"20181217",7167,"8.6%"
"nuc23","CTP","ng_01","t1","H",0.05,3,"20181217",3364,"18.5%"
"nuc23","CTP","ng_01","t2","H",0.05,3,"20181217",2764,"19.2%"
"nuc23","CTP","ng_01","t12","H",0.05,3,"20181217",6273,"16.7%"
"nuc24","UTP","ng_02","t1","H",0.05,3,"20181217",3179,"11.4%"
"nuc24","UTP","ng_02","t2","H",0.05,3,"20181217",962,"20.9%"
"nuc24","UTP","ng_02","t12","H",0.05,3,"20181217",4182,"10.6%"
"nuc25","dATP","ng_04","t1","H",0.05,3,"20181217",2884,"13.2%"
"nuc25","dATP","ng_04","t2","H",0.05,3,"20181217",430,"30.8%"
"nuc25","dATP","ng_04","t12","H",0.05,3,"20181217",3337,"13.6%"
"nuc26","ATP","ng_04","t1","H",0.05,3,"20181217",5481,"9.6%"
"nuc26","ATP","ng_04","t2","H",0.05,3,"20181217",4953,"13.2%"
"nuc26","ATP","ng_04","t12","H",0.05,3,"20181217",10490,"9.6%"
"nuc27","dGTP","ng_05","t1","H",0.05,3,"20181217",4717,"12.5%"
"nuc27","dGTP","ng_05","t2","H",0.05,3,"20181217",428,"32.3%"
"nuc27","dGTP","ng_05","t12","H",0.05,3,"20181217",5027,"12.6%"
"nuc28","GTP","ng_05","t1","H",0.05,3,"20181217",48,"84.8%"
"nuc28","GTP","ng_05","t2","H",0.05,3,"20181217",0,"4236930.9%"
"nuc28","GTP","ng_05","t12","H",0.05,3,"20181217",63,"67.4%"
"nuc29","UDP-Glc","ng_06","t1","H",0.05,3,"20181217",59,"84.6%"
"nuc29","UDP-Glc","ng_06","t2","H",0.05,3,"20181217",847,"22.9%"
"nuc29","UDP-Glc","ng_06","t12","H",0.05,3,"20181217",897,"22.8%"
"nuc30","GDP-Man","ng_06","t1","H",0.05,3,"20181217",209,"37.1%"
"nuc30","GDP-Man","ng_06","t2","H",0.05,3,"20181217",380,"36.2%"
"nuc30","GDP-Man","ng_06","t12","H",0.05,3,"20181217",629,"26.6%"
"nuc31","UDP-GNAc","ng_06","t1","H",0.05,3,"20181217",178,"44.8%"
"nuc31","UDP-GNAc","ng_06","t2","H",0.05,3,"20181217",508,"26.2%"
"nuc31","UDP-GNAc","ng_06","t12","H",0.05,3,"20181217",700,"22.7%"
"nuc32","NAD+","ng_07","t1","H",0.05,3,"20181217",23,"145.8%"
"nuc32","NAD+","ng_07","t2","H",0.05,3,"20181217",335,"41.3%"
"nuc32","NAD+","ng_07","t12","H",0.05,3,"20181217",372,"36.7%"
"nuc33","NADH","ng_07","t1","H",0.05,3,"20181217",216,"50.4%"
"nuc33","NADH","ng_07","t2","H",0.05,3,"20181217",156,"48.7%"
"nuc33","NADH","ng_07","t12","H",0.05,3,"20181217",402,"34.1%"
"nuc34","NADP+","ng_07","t1","H",0.05,3,"20181217",949,"18.2%"
"nuc34","NADP+","ng_07","t2","H",0.05,3,"20181217",9510,"9.5%"
"nuc34","NADP+","ng_07","t12","H",0.05,3,"20181217",10538,"9.2%"
"nuc35","NADPH","ng_07","t1","H",0.05,3,"20181217",326,"34.7%"
"nuc35","NADPH","ng_07","t2","H",0.05,3,"20181217",437,"25.8%"
"nuc35","NADPH","ng_07","t12","H",0.05,3,"20181217",765,"19.4%"
"nuc36","AcCoA","ng_06","t1","H",0.05,3,"20181217",475,"29.7%"
"nuc36","AcCoA","ng_06","t2","H",0.05,3,"20181217",307,"33.8%"
"nuc36","AcCoA","ng_06","t12","H",0.05,3,"20181217",787,"22.3%"
"nuc01","dCMP","ng_01","t1","I",0.02,1,"20181217",42,"93.4%"
"nuc01","dCMP","ng_01","t2","I",0.02,1,"20181217",12,"221.5%"
"nuc01","dCMP","ng_01","t12","I",0.02,1,"20181217",68,"62%"
"nuc02","dUMP","ng_02","t1","I",0.02,1,"20181217",953,"17.7%"
"nuc02","dUMP","ng_02","t2","I",0.02,1,"20181217",164,"47.7%"
"nuc02","dUMP","ng_02","t12","I",0.02,1,"20181217",1091,"16.7%"
"nuc03","dTMP","ng_03","t1","I",0.02,1,"20181217",1921,"10.5%"
"nuc03","dTMP","ng_03","t2","I",0.02,1,"20181217",4728,"10%"
"nuc03","dTMP","ng_03","t12","I",0.02,1,"20181217",6514,"8.4%"
"nuc04","CMP","ng_01","t1","I",0.02,1,"20181217",460,"29.6%"
"nuc04","CMP","ng_01","t2","I",0.02,1,"20181217",145,"45%"
"nuc04","CMP","ng_01","t12","I",0.02,1,"20181217",599,"24.5%"
"nuc05","UMP","ng_02","t1","I",0.02,1,"20181217",203,"37.9%"
"nuc05","UMP","ng_02","t2","I",0.02,1,"20181217",225,"35.9%"
"nuc05","UMP","ng_02","t12","I",0.02,1,"20181217",453,"27.3%"
"nuc06","cAMP","ng_06","t1","I",0.02,1,"20181217",234,"30.2%"
"nuc06","cAMP","ng_06","t2","I",0.02,1,"20181217",2141,"10.6%"
"nuc06","cAMP","ng_06","t12","I",0.02,1,"20181217",2326,"9.9%"
"nuc07","dAMP","ng_04","t1","I",0.02,1,"20181217",523,"20.7%"
"nuc07","dAMP","ng_04","t2","I",0.02,1,"20181217",106,"48.9%"
"nuc07","dAMP","ng_04","t12","I",0.02,1,"20181217",603,"21.1%"
"nuc08","AMP","ng_04","t1","I",0.02,1,"20181217",17,"196.5%"
"nuc08","AMP","ng_04","t2","I",0.02,1,"20181217",148,"48%"
"nuc08","AMP","ng_04","t12","I",0.02,1,"20181217",176,"46.4%"
"nuc09","dGMP","ng_05","t1","I",0.02,1,"20181217",796,"19.8%"
"nuc09","dGMP","ng_05","t2","I",0.02,1,"20181217",104,"55%"
"nuc09","dGMP","ng_05","t12","I",0.02,1,"20181217",949,"16.6%"
"nuc10","IMP","ng_06","t1","I",0.02,1,"20181217",81,"57.5%"
"nuc10","IMP","ng_06","t2","I",0.02,1,"20181217",53,"72.1%"
"nuc10","IMP","ng_06","t12","I",0.02,1,"20181217",145,"41.6%"
"nuc11","GMP","ng_05","t1","I",0.02,1,"20181217",30,"109.4%"
"nuc11","GMP","ng_05","t2","I",0.02,1,"20181217",24,"173%"
"nuc11","GMP","ng_05","t12","I",0.02,1,"20181217",58,"94.4%"
"nuc12","dCDP","ng_01","t1","I",0.02,1,"20181217",671,"20.7%"
"nuc12","dCDP","ng_01","t2","I",0.02,1,"20181217",99,"59.6%"
"nuc12","dCDP","ng_01","t12","I",0.02,1,"20181217",773,"20.5%"
"nuc13","dUDP","ng_02","t1","I",0.02,1,"20181217",655,"18.4%"
"nuc13","dUDP","ng_02","t2","I",0.02,1,"20181217",235,"36.5%"
"nuc13","dUDP","ng_02","t12","I",0.02,1,"20181217",894,"15.8%"
"nuc14","dTDP","ng_03","t1","I",0.02,1,"20181217",12008,"4.4%"
"nuc14","dTDP","ng_03","t2","I",0.02,1,"20181217",5447,"6.7%"
"nuc14","dTDP","ng_03","t12","I",0.02,1,"20181217",17379,"3.5%"
"nuc15","CDP","ng_01","t1","I",0.02,1,"20181217",1960,"12.7%"
"nuc15","CDP","ng_01","t2","I",0.02,1,"20181217",97,"75.2%"
"nuc15","CDP","ng_01","t12","I",0.02,1,"20181217",2064,"12.2%"
"nuc16","UDP","ng_02","t1","I",0.02,1,"20181217",1238,"15.8%"
"nuc16","UDP","ng_02","t2","I",0.02,1,"20181217",335,"33.1%"
"nuc16","UDP","ng_02","t12","I",0.02,1,"20181217",1546,"15.2%"
"nuc17","dADP","ng_04","t1","I",0.02,1,"20181217",221,"38.9%"
"nuc17","dADP","ng_04","t2","I",0.02,1,"20181217",61,"76.2%"
"nuc17","dADP","ng_04","t12","I",0.02,1,"20181217",300,"27.8%"
"nuc18","ADP","ng_04","t1","I",0.02,1,"20181217",1481,"17.4%"
"nuc18","ADP","ng_04","t2","I",0.02,1,"20181217",2004,"12.4%"
"nuc18","ADP","ng_04","t12","I",0.02,1,"20181217",3548,"10.5%"
"nuc19","dGDP","ng_05","t1","I",0.02,1,"20181217",2111,"12.2%"
"nuc19","dGDP","ng_05","t2","I",0.02,1,"20181217",144,"44.5%"
"nuc19","dGDP","ng_05","t12","I",0.02,1,"20181217",2276,"11.8%"
"nuc20","GDP","ng_05","t1","I",0.02,1,"20181217",796,"15.9%"
"nuc20","GDP","ng_05","t2","I",0.02,1,"20181217",1432,"15.9%"
"nuc20","GDP","ng_05","t12","I",0.02,1,"20181217",2238,"12.4%"
"nuc21","dCTP","ng_01","t1","I",0.02,1,"20181217",1315,"16%"
"nuc21","dCTP","ng_01","t2","I",0.02,1,"20181217",261,"30.9%"
"nuc21","dCTP","ng_01","t12","I",0.02,1,"20181217",1574,"13.4%"
"nuc22","dTTP","ng_03","t1","I",0.02,1,"20181217",2946,"8%"
"nuc22","dTTP","ng_03","t2","I",0.02,1,"20181217",217,"46.2%"
"nuc22","dTTP","ng_03","t12","I",0.02,1,"20181217",3176,"8.5%"
"nuc23","CTP","ng_01","t1","I",0.02,1,"20181217",1513,"15.3%"
"nuc23","CTP","ng_01","t2","I",0.02,1,"20181217",1214,"17.3%"
"nuc23","CTP","ng_01","t12","I",0.02,1,"20181217",2768,"11.3%"
"nuc24","UTP","ng_02","t1","I",0.02,1,"20181217",1457,"15.2%"
"nuc24","UTP","ng_02","t2","I",0.02,1,"20181217",606,"19.3%"
"nuc24","UTP","ng_02","t12","I",0.02,1,"20181217",2065,"11.2%"
"nuc25","dATP","ng_04","t1","I",0.02,1,"20181217",1110,"17.4%"
"nuc25","dATP","ng_04","t2","I",0.02,1,"20181217",177,"47.6%"
"nuc25","dATP","ng_04","t12","I",0.02,1,"20181217",1308,"17.2%"
"nuc26","ATP","ng_04","t1","I",0.02,1,"20181217",2153,"12%"
"nuc26","ATP","ng_04","t2","I",0.02,1,"20181217",1821,"16.2%"
"nuc26","ATP","ng_04","t12","I",0.02,1,"20181217",4022,"9.4%"
"nuc27","dGTP","ng_05","t1","I",0.02,1,"20181217",1819,"13.2%"
"nuc27","dGTP","ng_05","t2","I",0.02,1,"20181217",169,"41.9%"
"nuc27","dGTP","ng_05","t12","I",0.02,1,"20181217",1984,"12.9%"
"nuc28","GTP","ng_05","t1","I",0.02,1,"20181217",28,"101.1%"
"nuc28","GTP","ng_05","t2","I",0.02,1,"20181217",0,"Inf%"
"nuc28","GTP","ng_05","t12","I",0.02,1,"20181217",28,"132%"
"nuc29","UDP-Glc","ng_06","t1","I",0.02,1,"20181217",13,"277.2%"
"nuc29","UDP-Glc","ng_06","t2","I",0.02,1,"20181217",461,"26.6%"
"nuc29","UDP-Glc","ng_06","t12","I",0.02,1,"20181217",484,"27.9%"
"nuc30","GDP-Man","ng_06","t1","I",0.02,1,"20181217",110,"51.4%"
"nuc30","GDP-Man","ng_06","t2","I",0.02,1,"20181217",185,"52.1%"
"nuc30","GDP-Man","ng_06","t12","I",0.02,1,"20181217",306,"34.1%"
"nuc31","UDP-GNAc","ng_06","t1","I",0.02,1,"20181217",120,"45.2%"
"nuc31","UDP-GNAc","ng_06","t2","I",0.02,1,"20181217",305,"34.2%"
"nuc31","UDP-GNAc","ng_06","t12","I",0.02,1,"20181217",425,"29.4%"
"nuc32","NAD+","ng_07","t1","I",0.02,1,"20181217",0,"Inf%"
"nuc32","NAD+","ng_07","t2","I",0.02,1,"20181217",160,"52.8%"
"nuc32","NAD+","ng_07","t12","I",0.02,1,"20181217",186,"46.7%"
"nuc33","NADH","ng_07","t1","I",0.02,1,"20181217",81,"65.6%"
"nuc33","NADH","ng_07","t2","I",0.02,1,"20181217",88,"55.9%"
"nuc33","NADH","ng_07","t12","I",0.02,1,"20181217",168,"44.2%"
"nuc34","NADP+","ng_07","t1","I",0.02,1,"20181217",385,"33.6%"
"nuc34","NADP+","ng_07","t2","I",0.02,1,"20181217",4403,"8%"
"nuc34","NADP+","ng_07","t12","I",0.02,1,"20181217",4838,"8.1%"
"nuc35","NADPH","ng_07","t1","I",0.02,1,"20181217",114,"63.2%"
"nuc35","NADPH","ng_07","t2","I",0.02,1,"20181217",231,"42.1%"
"nuc35","NADPH","ng_07","t12","I",0.02,1,"20181217",336,"37%"
"nuc36","AcCoA","ng_06","t1","I",0.02,1,"20181217",128,"59.8%"
"nuc36","AcCoA","ng_06","t2","I",0.02,1,"20181217",71,"90.9%"
"nuc36","AcCoA","ng_06","t12","I",0.02,1,"20181217",226,"39%"
"nuc01","dCMP","ng_01","t1","I",0.02,2,"20181217",38,"131.8%"
"nuc01","dCMP","ng_01","t2","I",0.02,2,"20181217",18,"229.7%"
"nuc01","dCMP","ng_01","t12","I",0.02,2,"20181217",69,"91.7%"
"nuc02","dUMP","ng_02","t1","I",0.02,2,"20181217",866,"29.9%"
"nuc02","dUMP","ng_02","t2","I",0.02,2,"20181217",147,"56.2%"
"nuc02","dUMP","ng_02","t12","I",0.02,2,"20181217",1033,"27.5%"
"nuc03","dTMP","ng_03","t1","I",0.02,2,"20181217",1672,"18.6%"
"nuc03","dTMP","ng_03","t2","I",0.02,2,"20181217",4292,"21.1%"
"nuc03","dTMP","ng_03","t12","I",0.02,2,"20181217",5913,"19.4%"
"nuc04","CMP","ng_01","t1","I",0.02,2,"20181217",640,"44.6%"
"nuc04","CMP","ng_01","t2","I",0.02,2,"20181217",193,"42.2%"
"nuc04","CMP","ng_01","t12","I",0.02,2,"20181217",798,"40.7%"
"nuc05","UMP","ng_02","t1","I",0.02,2,"20181217",220,"35.7%"
"nuc05","UMP","ng_02","t2","I",0.02,2,"20181217",360,"38.1%"
"nuc05","UMP","ng_02","t12","I",0.02,2,"20181217",575,"29%"
"nuc06","cAMP","ng_06","t1","I",0.02,2,"20181217",206,"35.3%"
"nuc06","cAMP","ng_06","t2","I",0.02,2,"20181217",1959,"17.8%"
"nuc06","cAMP","ng_06","t12","I",0.02,2,"20181217",2161,"17.3%"
"nuc07","dAMP","ng_04","t1","I",0.02,2,"20181217",488,"29.8%"
"nuc07","dAMP","ng_04","t2","I",0.02,2,"20181217",71,"66.3%"
"nuc07","dAMP","ng_04","t12","I",0.02,2,"20181217",560,"28.4%"
